root_positions,score
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
"[0.0, 0.1261308631719267, 0.14358826929174195, 0.20490872298135587, 0.23246788098209029, 0.3360540730852842, 0.35225265116792137, 0.4148889646644134, 0.4539398322306881, 0.5205862500800983, 0.56813168209247, 0.6040782359365707, 0.666381975846595, 0.7719227866842177, 0.7964626603946716, 0.8531745116690881, 0.8832037472799728, 0.9093464044311769, 0.9129451798333562, 0.9260391249614957]",2.864605450630188
