11,1.5897,1.536384,2.451524,2.32344,2.242148,7.363624
13,1.589548,1.519164,2.01796,1.739568,3.186472,4.447224
15,1.589868,1.40984,2.335136,2.036456,5.288404,3.792868
17,1.593244,1.660252,2.430944,2.36792,4.0684,4.038084
19,1.598012,1.601072,2.241648,1.954424,4.071204,4.733536
