11,1.5895839999999999,1.5340479999999999,2.448752,2.3185599999999997,3.028784,3.133712
13,1.574048,1.516672,2.012528,1.7376159999999998,3.11896,3.103056
15,1.564144,1.409664,2.3345119999999997,2.036208,3.125152,3.116704
17,1.59168,1.65832,2.4242719999999998,2.3607039999999997,3.110464,3.106464
19,1.557952,1.597728,2.239808,1.9545759999999999,3.122992,3.126976
