11,1.5894848,1.534552,2.451024,2.3239616,2.241216,7.361936
13,1.5884272,1.5180576,2.0173024,1.7407536,3.1875248,4.4454688
15,1.5910064,1.410224,2.3361024,2.03676,5.288488,3.7921984
17,1.593368,1.6593664,2.4309648,2.3670976,4.0693664,4.038536
19,1.5972272,1.5987008,2.2409856,1.9558128,4.074056,4.7307568
