root_positions,score
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
"[0.0, 0.17438703648453674, 0.22000567433197676, 0.262611067091654, 0.31658440381458425, 0.352542428026087, 0.44750978483844756, 0.45608353756520287, 0.5230901265745846, 0.5622234182275885, 0.6299368133495029, 0.6623302800954436, 0.7155282846360546, 0.7868338883080293, 0.8193574806266599, 0.9858889287758887, 0.9869294628750891, 0.9914997314715455, 0.9915495712247704, 0.9935714468608706]",3.1449007034301757
