degree,runtime,details
100,0.13362455368041992,monte_carlo_
100,0.12861895561218262,monte_carlo_
100,0.12691569328308105,monte_carlo_
100,0.12870168685913086,monte_carlo_
100,0.1277320384979248,monte_carlo_
100,0.12709403038024902,monte_carlo_
100,0.12557077407836914,monte_carlo_
100,0.13055825233459473,monte_carlo_
100,0.12978267669677734,monte_carlo_
100,0.1271822452545166,monte_carlo_
100,0.12478446960449219,monte_carlo_
100,0.13372802734375,monte_carlo_
100,0.12826228141784668,monte_carlo_
100,0.12572884559631348,monte_carlo_
100,0.12729501724243164,monte_carlo_
140,0.18875718116760254,monte_carlo_
140,0.17444586753845215,monte_carlo_
140,0.1923213005065918,monte_carlo_
140,0.17146825790405273,monte_carlo_
140,0.1985793113708496,monte_carlo_
140,0.18963336944580078,monte_carlo_
140,0.18848037719726562,monte_carlo_
140,0.1837327480316162,monte_carlo_
140,0.1809673309326172,monte_carlo_
140,0.18962788581848145,monte_carlo_
140,0.17834758758544922,monte_carlo_
140,0.1785433292388916,monte_carlo_
140,0.17791509628295898,monte_carlo_
140,0.1779494285583496,monte_carlo_
140,0.17258954048156738,monte_carlo_
140,0.18035173416137695,monte_carlo_
140,0.17703914642333984,monte_carlo_
140,0.18787837028503418,monte_carlo_
140,0.17432570457458496,monte_carlo_
140,0.16973352432250977,monte_carlo_
140,0.1604142189025879,monte_carlo_
140,0.1653881072998047,monte_carlo_
140,0.16966748237609863,monte_carlo_
140,0.16337943077087402,monte_carlo_
140,0.1648550033569336,monte_carlo_
140,0.16791677474975586,monte_carlo_
140,0.1731865406036377,monte_carlo_
140,0.1705021858215332,monte_carlo_
140,0.17377781867980957,monte_carlo_
140,0.17351365089416504,monte_carlo_
140,0.18013620376586914,monte_carlo_
140,0.17421603202819824,monte_carlo_
140,0.18062496185302734,monte_carlo_
140,0.17272520065307617,monte_carlo_
140,0.1782212257385254,monte_carlo_
140,0.17132973670959473,monte_carlo_
140,0.18354368209838867,monte_carlo_
140,0.17674636840820312,monte_carlo_
140,0.1759498119354248,monte_carlo_
140,0.1824500560760498,monte_carlo_
140,0.17728805541992188,monte_carlo_
140,0.1716749668121338,monte_carlo_
140,0.17796063423156738,monte_carlo_
140,0.17602992057800293,monte_carlo_
140,0.17162823677062988,monte_carlo_
140,0.17752599716186523,monte_carlo_
140,0.17282867431640625,monte_carlo_
140,0.1714935302734375,monte_carlo_
140,0.1739180088043213,monte_carlo_
140,0.17681574821472168,monte_carlo_
140,0.17904090881347656,monte_carlo_
140,0.17753100395202637,monte_carlo_
140,0.1780552864074707,monte_carlo_
140,0.1771693229675293,monte_carlo_
140,0.1835625171661377,monte_carlo_
140,0.19485831260681152,monte_carlo_
140,0.1755828857421875,monte_carlo_
140,0.18245410919189453,monte_carlo_
140,0.18570709228515625,monte_carlo_
140,0.19009947776794434,monte_carlo_
140,0.17149972915649414,monte_carlo_
140,0.17258954048156738,monte_carlo_
140,0.17773079872131348,monte_carlo_
140,0.17094802856445312,monte_carlo_
140,0.1779472827911377,monte_carlo_
140,0.18242740631103516,monte_carlo_
140,0.18216395378112793,monte_carlo_
140,0.18697500228881836,monte_carlo_
140,0.17963838577270508,monte_carlo_
140,0.1856076717376709,monte_carlo_
140,0.1761000156402588,monte_carlo_
140,0.1812276840209961,monte_carlo_
140,0.1916511058807373,monte_carlo_
140,0.1814572811126709,monte_carlo_
140,0.1871781349182129,monte_carlo_
140,0.1803131103515625,monte_carlo_
140,0.18123388290405273,monte_carlo_
140,0.18561291694641113,monte_carlo_
140,0.17935943603515625,monte_carlo_
140,0.18266606330871582,monte_carlo_
140,0.1755666732788086,monte_carlo_
140,0.17850279808044434,monte_carlo_
140,0.18540000915527344,monte_carlo_
140,0.1892690658569336,monte_carlo_
140,0.18985295295715332,monte_carlo_
140,0.1853771209716797,monte_carlo_
140,0.1848125457763672,monte_carlo_
140,0.17894697189331055,monte_carlo_
140,0.1815493106842041,monte_carlo_
140,0.18803715705871582,monte_carlo_
140,0.18988943099975586,monte_carlo_
140,0.18433690071105957,monte_carlo_
140,0.1788792610168457,monte_carlo_
140,0.17662572860717773,monte_carlo_
140,0.18625307083129883,monte_carlo_
140,0.17870545387268066,monte_carlo_
140,0.18107843399047852,monte_carlo_
140,0.18123745918273926,monte_carlo_
140,0.17406511306762695,monte_carlo_
140,0.18430161476135254,monte_carlo_
160,0.21132922172546387,monte_carlo_
160,0.19637298583984375,monte_carlo_
160,0.19851255416870117,monte_carlo_
160,0.2062664031982422,monte_carlo_
160,0.2034296989440918,monte_carlo_
160,0.2212224006652832,monte_carlo_
160,0.20865297317504883,monte_carlo_
160,0.20913958549499512,monte_carlo_
160,0.199446439743042,monte_carlo_
160,0.20006918907165527,monte_carlo_
160,0.20200538635253906,monte_carlo_
160,0.21529412269592285,monte_carlo_
160,0.20239043235778809,monte_carlo_
160,0.2054762840270996,monte_carlo_
160,0.21445441246032715,monte_carlo_
160,0.2046821117401123,monte_carlo_
160,0.20902156829833984,monte_carlo_
160,0.2063767910003662,monte_carlo_
160,0.2154710292816162,monte_carlo_
160,0.22650146484375,monte_carlo_
160,0.21799397468566895,monte_carlo_
160,0.2008225917816162,monte_carlo_
160,0.19720101356506348,monte_carlo_
160,0.2114419937133789,monte_carlo_
160,0.21654844284057617,monte_carlo_
160,0.21173453330993652,monte_carlo_
160,0.2077007293701172,monte_carlo_
160,0.2075362205505371,monte_carlo_
160,0.2108907699584961,monte_carlo_
160,0.22322416305541992,monte_carlo_
160,0.21512103080749512,monte_carlo_
160,0.2227470874786377,monte_carlo_
160,0.22549057006835938,monte_carlo_
160,0.20334076881408691,monte_carlo_
160,0.20814895629882812,monte_carlo_
160,0.1966724395751953,monte_carlo_
160,0.20559406280517578,monte_carlo_
160,0.19983720779418945,monte_carlo_
160,0.20775651931762695,monte_carlo_
160,0.21763181686401367,monte_carlo_
160,0.20302891731262207,monte_carlo_
160,0.2064666748046875,monte_carlo_
160,0.2254486083984375,monte_carlo_
160,0.21312856674194336,monte_carlo_
160,0.19522595405578613,monte_carlo_
160,0.21990013122558594,monte_carlo_
160,0.2243483066558838,monte_carlo_
160,0.20877623558044434,monte_carlo_
160,0.2070450782775879,monte_carlo_
160,0.2049260139465332,monte_carlo_
160,0.21681857109069824,monte_carlo_
160,0.2119758129119873,monte_carlo_
160,0.21192169189453125,monte_carlo_
160,0.22623324394226074,monte_carlo_
160,0.21299099922180176,monte_carlo_
160,0.200669527053833,monte_carlo_
160,0.20571208000183105,monte_carlo_
160,0.20175385475158691,monte_carlo_
160,0.20061898231506348,monte_carlo_
160,0.2171623706817627,monte_carlo_
160,0.20151925086975098,monte_carlo_
160,0.19512414932250977,monte_carlo_
160,0.20544886589050293,monte_carlo_
160,0.2113034725189209,monte_carlo_
160,-1.2200186252593994,monte_carlo_
160,0.20076918601989746,monte_carlo_
160,0.20593833923339844,monte_carlo_
160,0.20511817932128906,monte_carlo_
160,0.20447373390197754,monte_carlo_
160,0.23127412796020508,monte_carlo_
160,0.21513724327087402,monte_carlo_
160,0.20583844184875488,monte_carlo_
160,0.21246123313903809,monte_carlo_
160,0.22028064727783203,monte_carlo_
160,0.2136836051940918,monte_carlo_
160,0.20560717582702637,monte_carlo_
160,0.2270052433013916,monte_carlo_
160,0.20132708549499512,monte_carlo_
160,0.2044844627380371,monte_carlo_
160,0.20963406562805176,monte_carlo_
160,0.20902132987976074,monte_carlo_
160,0.21809172630310059,monte_carlo_
160,0.20781779289245605,monte_carlo_
160,0.21139264106750488,monte_carlo_
160,0.20541787147521973,monte_carlo_
160,0.20825600624084473,monte_carlo_
160,0.2276163101196289,monte_carlo_
160,0.2101609706878662,monte_carlo_
160,0.19516944885253906,monte_carlo_
160,0.2182323932647705,monte_carlo_
160,0.21111011505126953,monte_carlo_
160,0.21221351623535156,monte_carlo_
160,0.21430563926696777,monte_carlo_
160,0.2120378017425537,monte_carlo_
160,0.20581650733947754,monte_carlo_
160,0.2006819248199463,monte_carlo_
160,0.20849084854125977,monte_carlo_
160,0.2053086757659912,monte_carlo_
160,0.21589946746826172,monte_carlo_
160,0.2115342617034912,monte_carlo_
200,0.26001691818237305,monte_carlo_
200,0.247880220413208,monte_carlo_
200,0.2640960216522217,monte_carlo_
200,0.24593877792358398,monte_carlo_
200,0.2598268985748291,monte_carlo_
200,0.259213924407959,monte_carlo_
200,0.24212646484375,monte_carlo_
200,0.24219346046447754,monte_carlo_
200,0.24724817276000977,monte_carlo_
200,0.25017595291137695,monte_carlo_
200,0.24785542488098145,monte_carlo_
200,0.24287915229797363,monte_carlo_
200,0.2408430576324463,monte_carlo_
200,0.24099421501159668,monte_carlo_
200,0.24509429931640625,monte_carlo_
200,0.241347074508667,monte_carlo_
200,0.24437737464904785,monte_carlo_
200,0.24327540397644043,monte_carlo_
200,0.243910551071167,monte_carlo_
200,0.24109911918640137,monte_carlo_
200,0.24975013732910156,monte_carlo_
200,0.2435901165008545,monte_carlo_
200,0.2502748966217041,monte_carlo_
200,0.24820613861083984,monte_carlo_
200,0.25338077545166016,monte_carlo_
200,0.26656651496887207,monte_carlo_
200,0.26426148414611816,monte_carlo_
200,0.26485657691955566,monte_carlo_
200,0.26395535469055176,monte_carlo_
200,0.2766401767730713,monte_carlo_
200,0.2703285217285156,monte_carlo_
200,0.2687716484069824,monte_carlo_
200,0.2655043601989746,monte_carlo_
200,0.26591062545776367,monte_carlo_
200,0.26544618606567383,monte_carlo_
200,0.26081109046936035,monte_carlo_
