11,1.5883392710744597,1.519181465808256,2.4500569661458336,2.31982723283179,3.0345814646026232,3.1401752989969127
13,1.7112574447820208,1.4891931604456015,2.0166594328703695,1.7385190610532406,3.125141059027777,3.1092613691165116
15,1.797731903452931,1.4247058256172835,2.3393711419753083,2.036609941647376,3.1315277476369596,3.123107307339892
17,1.7150557906539354,1.682134482301312,2.442225326726465,2.3503577715084867,3.116381233121141,3.112685516734181
19,1.521056676793981,1.5645914713541669,2.2352606879340273,1.9571447301793974,3.1294337143132704,3.133017758969907
