11,1.648,1.6352,2.512,2.4208,2.28,7.3904
13,1.5888,1.48,2.0704,1.832,3.2224,4.584
15,1.6912,1.4256,2.3472,2.0768,5.352,3.888
17,1.6224,1.6912,2.48,2.4016,4.1216,4.056
19,1.6944,1.72,2.3424,1.9808,4.0272,4.8416
