11,1.591232,1.546368,2.465856,2.336256,2.264896,7.372224
13,1.594304,1.509184,2.020992,1.75904,3.184896,4.460928
15,1.59616,1.39264,2.3296,2.020864,5.312256,3.80512
17,1.598976,1.67168,2.42496,2.376,4.071488,4.022208
19,1.595008,1.608064,2.253632,1.940544,4.065344,4.752576
