root_positions,degree,score
"[0.0, 0.02351421565090639, 0.028991264807222472, 0.031963179625984606, 0.044242382867444086, 0.051038604629768836, 0.05426289459236833, 0.05890382883576295, 0.06205280563168436, 0.065505380109119, 0.06750312343850007, 0.0713823313959222, 0.08394707646242894, 0.08792179335424855, 0.09220815938879634, 0.09806979273866723, 0.09852503639999044, 0.10158460856826734, 0.10516742718494243, 0.11518906063373746, 0.11562150528405946, 0.11738018648138504, 0.12100649436131361, 0.1235985174432026, 0.13284936727585528, 0.1450088319025835, 0.15457916652666914, 0.15599189299110294, 0.16198381722679445, 0.16397097451004738, 0.1658891113765244, 0.16831010935799173, 0.17306848547428755, 0.17828553905409483, 0.18352830636235762, 0.18755342699606747, 0.1888063692479014, 0.18902902290711132, 0.18903359582896961, 0.19034607709732687, 0.19338451830183556, 0.1957978929749885, 0.21718668471256097, 0.21727083074818335, 0.23492771326928974, 0.2355147180775805, 0.2397777203391397, 0.2407356333770475, 0.2450297012833481, 0.24651861056216362, 0.2518365200638839, 0.2595908506013378, 0.2602630761126611, 0.26173909218775193, 0.27248128255104165, 0.273826782869781, 0.274095477110917, 0.2795050981207806, 0.28953575983242086, 0.3030245567448251, 0.30895162485240035, 0.31201437719547986, 0.31206158544750673, 0.3169153321609388, 0.32186758930632753, 0.325564855749931, 0.3307039992416837, 0.3358296520659404, 0.3385762223026466, 0.345469152730285, 0.35223814734699666, 0.35291537957519803, 0.35741829421739707, 0.3639373874193388, 0.3644680621422489, 0.3650512903196286, 0.3716744786311046, 0.3827917364705272, 0.3840987261863562, 0.38586842445040015, 0.39022170942976897, 0.3944014883797091, 0.39499937187336553, 0.403523199623808, 0.4065739919238911, 0.41479670095826027, 0.41509862551386545, 0.43468009074331093, 0.43953411395592445, 0.4398455600169279, 0.44917861457834884, 0.47104212290855796, 0.4755747505287996, 0.4761276351468823, 0.47877227578375703, 0.48447378842031874, 0.4929531114685577, 0.5130148859564265, 0.5348215465177745, 0.5376331432355886, 0.5403753994496001, 0.5406138430544319, 0.5437796890377792, 0.5459252946424221, 0.5539951970090434, 0.5556216830994869, 0.556721200064339, 0.5588079076605388, 0.5602688346047748, 0.563343875960375, 0.5684207485997056, 0.5698191410283026, 0.5702171522181831, 0.5704837273327802, 0.5725641605475842, 0.5794893285477709, 0.5862803280787943, 0.5878551650638455, 0.5925240829345337, 0.5978039383400132, 0.6005945900253894, 0.6103000998621484, 0.6146713917692075, 0.6171089222357387, 0.6266045185162593, 0.6320714920370042, 0.6368543868456085, 0.6393706623448068, 0.6446250829774864, 0.6530487247180778, 0.6556486654161627, 0.6563065678352062, 0.6596277264787683, 0.6714720206734048, 0.6783540775620001, 0.6784068303208642, 0.6937003647773644, 0.6957868301618798, 0.6998991195622286, 0.7000919069604361, 0.7036821807022801, 0.7044579228451923, 0.7059849344736686, 0.7223997484406948, 0.7239881250520713, 0.7263821577393088, 0.7323710788517609, 0.7340424034935807, 0.7449707048100996, 0.7535690311641329, 0.7544022000938384, 0.762558582481762, 0.7786143013280017, 0.7818028403608921, 0.8000800744324521, 0.8116480196901721, 0.8118130942974912, 0.8124076271306204, 0.8136042665526247, 0.827144692438591, 0.829450003441322, 0.8300074453061012, 0.8354263041071164, 0.8397524523481391, 0.8544783468787529, 0.8561306774691333, 0.8573801739684013, 0.8616804380355557, 0.8696838615508866, 0.8731383413708971, 0.8744803300556296, 0.8760728722884451, 0.8908173692781772, 0.9007778704739745, 0.9039300863957623, 0.9082803472743133, 0.9116289720382779, 0.912729577907864, 0.9163190343258409, 0.9173980877067107, 0.9180895175438287, 0.9185205264655935, 0.9215621251494472, 0.9216019731141819, 0.9240958068944018, 0.9242641095209121, 0.9256893067427525, 0.9271207324276532, 0.9365389352782858, 0.9432161347042811, 0.9489625896277976, 0.9523647527373398, 0.958387022601725, 0.9716434573520197, 0.9717063402764003, 0.9797997463205349, 0.9992213355098823]",197,3.8655188598632813
"[0.0, 0.027454929495891678, 0.030376272788361636, 0.03211916496333489, 0.049910541882089765, 0.05180969095371302, 0.05244036023818588, 0.060207474812201345, 0.06035195956661632, 0.07535798409664829, 0.0768903915734116, 0.08518755908400188, 0.09232493103651529, 0.09310796398249455, 0.09598396285292565, 0.1006084383062017, 0.10475896147879148, 0.10711061041357295, 0.10802824787291232, 0.11214541158955416, 0.11427360900091121, 0.1185227225543034, 0.11865267607195362, 0.13023595691100287, 0.13133701629730632, 0.13255859961388528, 0.13326902218913528, 0.13440911178780202, 0.14337593048732922, 0.1486122732256454, 0.152512097997208, 0.15304056137402755, 0.15444733710411285, 0.15735064646919972, 0.16235141873279346, 0.17398163948218892, 0.1802501684004394, 0.18301290053802033, 0.1865396711899483, 0.1888800138338711, 0.1990058872259043, 0.20088133031327582, 0.20322297533361966, 0.2056643822921984, 0.2073449114591971, 0.218570179058739, 0.21858648244791157, 0.22099188164852257, 0.23174464799595262, 0.23345793702664674, 0.24196880085678274, 0.24258548702093052, 0.2503557641722868, 0.25564694536430344, 0.2594380463821887, 0.26183389228906784, 0.2625083989763184, 0.26993878556848716, 0.2840702182645416, 0.2848341480949411, 0.2867698150559531, 0.3015652702462419, 0.3047254517132715, 0.31329256551155404, 0.3196247194676175, 0.32932982133128264, 0.33195731916953375, 0.3357857370879307, 0.34094019214654636, 0.3436825174996053, 0.3439266745175257, 0.345850906539248, 0.3497924924693855, 0.35665309070573814, 0.35723714208276336, 0.35842454084267905, 0.3642907550050901, 0.3713612560547923, 0.3785418934325584, 0.38232648589738805, 0.38299679485484595, 0.38768158513474416, 0.3934069103083627, 0.3943190409585603, 0.3969345946042814, 0.3987254247849147, 0.416975719364847, 0.4252007523945778, 0.4258490989281812, 0.4314623700340995, 0.4318799987794991, 0.43399494328017973, 0.44333410869637563, 0.4546920879801116, 0.4548940088393486, 0.4635623513136298, 0.4743930377134219, 0.47585812958954565, 0.47782835419275227, 0.48780091481118204, 0.4928978119901569, 0.49683986674398417, 0.5055096298295589, 0.5110294858131644, 0.5172848901398615, 0.533736232147768, 0.5341501254288487, 0.5408274823052055, 0.5496227559003435, 0.5517083903202747, 0.5526431426528247, 0.5616176344863545, 0.5656653364642399, 0.5717130473059184, 0.5880010057044125, 0.5999746860974762, 0.6019945657664849, 0.6028121847377962, 0.6060049234967998, 0.6141407167138125, 0.6157120371097458, 0.6198103636494293, 0.6230453332439057, 0.626780134629666, 0.6276214252202472, 0.6277670210836873, 0.6326321658271733, 0.6383551591231778, 0.6404807610467227, 0.6426419418518295, 0.6436736373588999, 0.6439297046796348, 0.6624554231253483, 0.6627236390469933, 0.681850784557713, 0.6835734926566606, 0.6893409658545622, 0.6967462980062521, 0.6976389844874615, 0.708303764104888, 0.7161077900283452, 0.724336225627944, 0.7271259888468083, 0.7383861383926074, 0.7385073617500122, 0.7408594600083553, 0.7441205846892038, 0.7497651512528078, 0.7513964237504559, 0.7551206535688733, 0.7568397725322658, 0.7598582215858226, 0.7626916255962062, 0.7648116707396951, 0.7695390988559627, 0.7735947295591172, 0.7951735263793471, 0.8070968960577851, 0.8130429537452145, 0.8158005894158487, 0.8204692489939672, 0.8204803195258387, 0.8215932580113696, 0.8262624935937383, 0.826554400565835, 0.8289877976778319, 0.8359625021950439, 0.8506838453375007, 0.8510240409385627, 0.8589222489266548, 0.8606885139087843, 0.8611798623028903, 0.8629308858286482, 0.8638780049662041, 0.877441856536237, 0.8888430543484405, 0.8907447037328868, 0.8928194417009453, 0.8971164758330584, 0.9009477816192472, 0.902803195356758, 0.9086085117450875, 0.9093317700855365, 0.9261618333623409, 0.9385972578261067, 0.9457642048915273, 0.9605713951832674, 0.9620960325229028, 0.963332226103009, 0.9805389824085318, 0.9923028278850029, 0.9950268651517893, 0.9959421152678221, 0.9964127296547369, 0.9986595044644355]",195,3.8588834838867188
"[0.0, 0.024399995218190806, 0.03696324183390143, 0.037381685005166476, 0.04658660294801542, 0.046681195910320605, 0.06084593192053156, 0.06128511049523244, 0.0654267177962683, 0.07437449866166612, 0.0798083747858026, 0.08055854103958482, 0.08135083445256819, 0.081559061140141, 0.08274786553263302, 0.0834110037663981, 0.08634636287212905, 0.08876118508617603, 0.09081881360356792, 0.10281044836329134, 0.10302291923194595, 0.10498610918695006, 0.10981066524582073, 0.1109832341824607, 0.11688428984963317, 0.12451272535933888, 0.12962640689931126, 0.13567851441839585, 0.15624627379937572, 0.1618106494332222, 0.16272805830293424, 0.16385620187313998, 0.16429228446473743, 0.16718755671070507, 0.1676419426064787, 0.17028290656057832, 0.17121297230049093, 0.174222986024145, 0.17884053919867082, 0.1807718719975252, 0.18189563345270404, 0.1881208929128939, 0.18894561572237678, 0.191962664883507, 0.19315379790865406, 0.19400986998403946, 0.19456949546646862, 0.1950849402072674, 0.20857844639937184, 0.20886356491804792, 0.21571366127459835, 0.21979537039857433, 0.22006198214291028, 0.22141026122350949, 0.22613983123552628, 0.22674633173712944, 0.22729247095920901, 0.2395184025272148, 0.24175358288646343, 0.24776400507691465, 0.25049453820882184, 0.25143352920255524, 0.25462026421293615, 0.25530167163310324, 0.25787171112151475, 0.260137092460368, 0.26473125219464666, 0.27012779467093373, 0.27610231864754076, 0.2772872671637826, 0.2873407100139004, 0.2884073905040764, 0.28937683462309627, 0.2921519178213586, 0.3003484424881052, 0.31137559543267856, 0.31244234102851354, 0.31997726612281274, 0.3258838677499687, 0.34697182244475255, 0.35203836219405316, 0.35913360522693616, 0.3706869052449119, 0.39159078979037265, 0.3916817980740417, 0.40854269418219236, 0.4133871689073064, 0.4194417381629243, 0.4245961175145154, 0.43042770672991393, 0.43617241219930003, 0.44242689213278585, 0.44278706336796836, 0.4482789107846482, 0.4484815330802797, 0.44919034656681345, 0.4525003767226684, 0.47460902365927304, 0.48606626347326487, 0.48632932745019963, 0.49416231115115483, 0.49419146380995194, 0.5058698226915265, 0.5085538662371366, 0.5107114337107521, 0.5136074939890097, 0.5247950059930676, 0.5300723077723453, 0.5309386235752969, 0.542183782216384, 0.5447761720217237, 0.5471475917101297, 0.5533414996328307, 0.5570598213250487, 0.5594587921286149, 0.5612857723026069, 0.5656226119178029, 0.5666399222735724, 0.5742602753877843, 0.5762958974302573, 0.5809838738951482, 0.5870405181689456, 0.5940404600601048, 0.5998798375300392, 0.6077303003716702, 0.6141078558067458, 0.6146663217574244, 0.6152510761588196, 0.6234413391732914, 0.6281721652587554, 0.6349126201968897, 0.6495383883881363, 0.6691597982801186, 0.6766633710383638, 0.6861922683189822, 0.6904538825207066, 0.6972409908913538, 0.7049370973455171, 0.7101172660518352, 0.7172349769333312, 0.7184303048748222, 0.7198059929137564, 0.7207906767036781, 0.7225205839402445, 0.7259978828713894, 0.7265342220639734, 0.7275649014202215, 0.7276860830791989, 0.7347106565873766, 0.7348811257642667, 0.7467168954638954, 0.7467901050750234, 0.7528525649819258, 0.755532979901426, 0.7751835310521844, 0.7798956660293402, 0.7807914623446098, 0.781061319993948, 0.78224190002919, 0.7858554186402035, 0.7922387294872465, 0.8094380751843298, 0.8111965732140123, 0.8143182902505182, 0.8224768232604658, 0.8228002976952664, 0.8276391426939097, 0.8289716776157307, 0.8387863093848849, 0.8435226683352834, 0.844330419083902, 0.8638975966243433, 0.8774069783230609, 0.8855977482348283, 0.9008218262525666, 0.90460402714087, 0.9065159726095823, 0.9235573200923574, 0.926053991112885, 0.9314273539693962, 0.9332305045140326, 0.949389860321469, 0.9537705056822756, 0.9591788732941007, 0.9753667465326883, 0.9821897958215439, 0.9845508706797733, 0.9928346088273906, 0.9946530574436999, 0.996448801379439]",190,3.855276885986328
"[0.0, 0.028435174876230707, 0.029426890125201166, 0.031349960882018135, 0.03167000207113135, 0.033855468429730196, 0.03485718286989303, 0.04634340224969846, 0.04697404862882537, 0.04839058039424193, 0.05257613865807598, 0.054565780449217005, 0.056930675689929044, 0.058432332059002334, 0.06086449143656547, 0.06292133319144266, 0.06889296781314769, 0.074642595890549, 0.08183746500986777, 0.08366121946262595, 0.08666628371162255, 0.11103472021709493, 0.1137905347123841, 0.11409377665907616, 0.11646417003343779, 0.12130197200361925, 0.12407252767523935, 0.12683930668063448, 0.1281700992528575, 0.13218397569299456, 0.1326195210744976, 0.13799086758753953, 0.13836800126508153, 0.13988077449476433, 0.14814298245845814, 0.14980311448062467, 0.15378748907848738, 0.16333144595472326, 0.16374461478827007, 0.17090547681063878, 0.1904295863412263, 0.19599902115142365, 0.20721970232039288, 0.21737433186929533, 0.21819879318264068, 0.21885750132999438, 0.21975759619092872, 0.22183495297461076, 0.23399994545840852, 0.24968005345101862, 0.265346599725913, 0.2738437087751032, 0.27434235624551084, 0.27497790296779945, 0.28530755024209287, 0.2992605395928468, 0.299584318703766, 0.30265211050420515, 0.30786345752919053, 0.31047746076260907, 0.31480390337861086, 0.32198442407703454, 0.3322631101099289, 0.33840066305693306, 0.34089708019580334, 0.3424069128560022, 0.34964604389615594, 0.35609497825593694, 0.3569138328998655, 0.36054602140534653, 0.36202791984301697, 0.36253500330733945, 0.3633493506905371, 0.37201939556842833, 0.3726042627096774, 0.37374469152707246, 0.3752120837705455, 0.38534440680286974, 0.3867810188004518, 0.3903389059668425, 0.3926273742493199, 0.3945425034701566, 0.39508013778864726, 0.39573447731568656, 0.4012411498688184, 0.4107209747422921, 0.41102639470838365, 0.4136523747634071, 0.41870141627299584, 0.4230940257431326, 0.42445345174436244, 0.43247843503514527, 0.4335321872704041, 0.43453972325894064, 0.4385752674524953, 0.4386723002037852, 0.44759399760219554, 0.4479212762374819, 0.4488354795608437, 0.4559208748549052, 0.45953284494380986, 0.4631114776114694, 0.4648588535840784, 0.46547942194133995, 0.47182468354507145, 0.479242193059226, 0.483153298649339, 0.483153491019491, 0.49091931535985023, 0.49463288704533526, 0.4963902903408324, 0.4987825569628327, 0.5165934060306859, 0.5224410122586821, 0.5268229926698024, 0.5450454177043091, 0.5452040090036494, 0.5626626383869534, 0.5673225981474415, 0.5689200862609238, 0.5935915914138027, 0.601166083208718, 0.6074888408121538, 0.6135497849231926, 0.6201066378704903, 0.6202121480377987, 0.6215108066735698, 0.6263936937627093, 0.6359149997537386, 0.6406478809323969, 0.642231079208129, 0.651401499304114, 0.6523526805859019, 0.6632222614875759, 0.6724719941039526, 0.6742338852628768, 0.6775281876604609, 0.6792341679228225, 0.681475557839634, 0.684501622824627, 0.6876173849741636, 0.6877110797506062, 0.6892561123395496, 0.7017758693062163, 0.7097591141749147, 0.7126364239004107, 0.7185698123943429, 0.7279296256748697, 0.7382399541666206, 0.739279058512151, 0.7448513170406642, 0.7473493862471348, 0.7592499419723904, 0.7689337008847792, 0.7707372661997451, 0.7723078274642676, 0.7748344075661002, 0.7775537223099017, 0.7855295744887311, 0.7938012385073909, 0.8039829462921042, 0.8054122199070101, 0.8082828173794753, 0.8186649948762734, 0.8204975485770413, 0.8255590354823837, 0.8278272700109786, 0.8284185078689835, 0.8424493253408878, 0.8431517490837722, 0.8485397882346394, 0.8621791600692831, 0.863874141706545, 0.8664382229802093, 0.8746891284868155, 0.8756372225650529, 0.8771570137339588, 0.8845788382370253, 0.8873704366842146, 0.8897355096363122, 0.8898416489943107, 0.8908590297704574, 0.8930794869177244, 0.8932144437882233, 0.8946581175683455, 0.9044069363428754, 0.9057749633118213, 0.9093011843333365, 0.9141209966931866, 0.9260172121857296, 0.9307491125294814, 0.941041564376683, 0.9497268452228956, 0.9561974778854767, 0.9655576483824969, 0.970831099475706, 0.9728732962607539, 0.9754038588766226]",198,3.8487059631347655
"[0.0, 0.04453720239539105, 0.04915193846442256, 0.04940089021317151, 0.05241424978059939, 0.053210174994356096, 0.05998241354151468, 0.060247379696904635, 0.06377730145675609, 0.0669243623064657, 0.07274771556569304, 0.07826427918960133, 0.08600543295693863, 0.09114311069455705, 0.09373844949220134, 0.0977570687146534, 0.09951446329825708, 0.10463048509328277, 0.10517962891533295, 0.11326333079085327, 0.1146195630060286, 0.12144046139117026, 0.12193501386740024, 0.1349959150563349, 0.135651354558869, 0.13950898163760472, 0.14098460816676472, 0.15251151379617678, 0.15842119041904912, 0.1584797243760463, 0.16080454700060387, 0.16856635873120462, 0.17343116557129257, 0.18140393173469316, 0.1830619230250995, 0.1839229338031082, 0.1882169088548128, 0.19362116055289103, 0.2003439387768109, 0.20156422722395928, 0.2048255850913141, 0.21150058721829657, 0.21476293721866657, 0.21523194925839395, 0.21873763080789532, 0.21876944757059968, 0.21991105214683904, 0.22012654928311104, 0.22548540301950293, 0.22753176806809094, 0.23215295567857241, 0.24493568269617516, 0.2464097824213889, 0.2486523095622708, 0.24954555527315592, 0.25240947448710516, 0.25411652880228297, 0.26212986441261754, 0.2669604611120251, 0.2692949100673372, 0.2707291860797417, 0.27088075474755346, 0.2727937691935072, 0.27295535497937384, 0.27607256039062045, 0.28140313273787354, 0.288836727051486, 0.2892543148278268, 0.2923888738168837, 0.2994179906900478, 0.3022425438359605, 0.3026773304014676, 0.3078950917282103, 0.30951774870873106, 0.3151912119882032, 0.3186749230172136, 0.3205067367064336, 0.3291840055816704, 0.3394210186062081, 0.3424602668799799, 0.3474365033773925, 0.3594650095110842, 0.3620871314649531, 0.3899067792749854, 0.39136515269554395, 0.39561557596025654, 0.3971984043439213, 0.3978397041036462, 0.39989310163078573, 0.400245028673782, 0.4044071411484237, 0.41423574358970805, 0.4205272767517496, 0.4243314517905229, 0.4272638586187655, 0.4308794734671212, 0.43576236956499725, 0.4360757342720991, 0.44092136697400863, 0.4655875651656508, 0.4667278847628852, 0.47047728069550243, 0.472207638987009, 0.4734457039054988, 0.47633201292102867, 0.48312141391739394, 0.514926461121393, 0.5226874033212007, 0.5282818202730818, 0.5284645104711234, 0.5336036882369238, 0.556386886188069, 0.5647265837211249, 0.5816968949937462, 0.5867146887750142, 0.5884796564617611, 0.5885501828470994, 0.5932342698928512, 0.5945085433737516, 0.6039931788649572, 0.6102480601003258, 0.6162470084287572, 0.616577534413343, 0.6190890477684567, 0.625682061078261, 0.6263671701402397, 0.6571844704749983, 0.6574619563714644, 0.6622512078247174, 0.6731241083946496, 0.6765268496349723, 0.6768107863876344, 0.6811168268910534, 0.6817933687243951, 0.6883825449365952, 0.7195990320531084, 0.7205125679454332, 0.7214284501331135, 0.722787178960489, 0.7250271487625343, 0.726040803687221, 0.7312150511947662, 0.7334819958421791, 0.7340148524450865, 0.7363787168371914, 0.738978165014963, 0.7546377785351227, 0.758331359447165, 0.7591973737933423, 0.7697940270471355, 0.7720906731855168, 0.7754136688186124, 0.7852797533649146, 0.7954201212202909, 0.7980564418078019, 0.8037863879225137, 0.8149263386641771, 0.8227809040697485, 0.8265854779500262, 0.8297378086757738, 0.8336072557656982, 0.8391668023571258, 0.8411955143088621, 0.8470593594518913, 0.8615174342078584, 0.8686608349954187, 0.8699973463570563, 0.8703005607558697, 0.8757480334222191, 0.8792922222540254, 0.8878473754592856, 0.895162111320593, 0.8957071080548026, 0.899514711471572, 0.9302613285381728, 0.9361645553222614, 0.9371300814942651, 0.944702269715195, 0.9451263529999923, 0.9485258828125303, 0.9593784361767796, 0.9627339509648608, 0.9648716416898473, 0.9775620189746348, 0.9810905933191684, 0.9823847950527016]",186,3.8468283081054686
"[0.0, 0.02750443535686886, 0.031624292427923306, 0.044879155979192564, 0.053730496798993874, 0.054271042215088494, 0.06363454588255357, 0.07133511529530967, 0.0724748731827567, 0.0752226829709296, 0.07585242010927196, 0.08417667424744002, 0.092045168010078, 0.10511867552005882, 0.10816445380253137, 0.11482858388768867, 0.11491694647017359, 0.11925922765589858, 0.12387350455991453, 0.12501801858703998, 0.12913071412771548, 0.13208577561562596, 0.1324980848326598, 0.13337611306877328, 0.14434553584209198, 0.14925737514851212, 0.14928586025221635, 0.17267942794818825, 0.1765130431172537, 0.1780539439455694, 0.18102231893461218, 0.18379418008736204, 0.20726422242123566, 0.2101492598081356, 0.2122067063113634, 0.22072321490868663, 0.2210397354467577, 0.22913294934353146, 0.23397423397420536, 0.23794103108154008, 0.23821855403674252, 0.2385137723291224, 0.2446069673837562, 0.24608033721804534, 0.25103910321695067, 0.2515003406933114, 0.25326817066583385, 0.27534489525901473, 0.27673096495000693, 0.281681623302375, 0.2853905616805502, 0.28548757662030344, 0.2857055029079911, 0.29193765770933866, 0.2928730193518402, 0.3082055749943131, 0.31198355136948286, 0.3139397158869931, 0.3187174893855911, 0.32011073664013834, 0.32402928437632905, 0.3269901318002033, 0.33074395495466524, 0.33167912485056184, 0.33452597857700495, 0.3364107382234569, 0.3607977180942413, 0.3677443864402503, 0.3711040968487349, 0.37118818590668523, 0.38250118006189926, 0.382876857393463, 0.3860139895815313, 0.38620745389226563, 0.38763551178049993, 0.389331262715376, 0.3994800534302009, 0.40565680821471206, 0.41751087391191877, 0.41836775551242533, 0.43188767869851263, 0.4327549512336457, 0.4459994315044581, 0.44676677681377175, 0.4481112149219557, 0.4481560824318329, 0.455350944012051, 0.4614126019832926, 0.46230765430383225, 0.47157887355877737, 0.4769492379333261, 0.4794985280260404, 0.4952255927721875, 0.4961611017273099, 0.4961743735263614, 0.4992689768914852, 0.5016305253215653, 0.5017801591999316, 0.5033610130778429, 0.523211957624382, 0.5247761477459829, 0.5254309048566532, 0.5338998307732902, 0.5434905089717843, 0.5461203272251353, 0.5466152394058647, 0.5509511276125233, 0.5512633510386049, 0.5576682160595917, 0.5799263102975274, 0.5799334723571229, 0.5884705856888807, 0.6010167280461488, 0.6019313577390026, 0.61343664541235, 0.6164916916200942, 0.6183998601618759, 0.6230874333576907, 0.6337708842495575, 0.6507571900667496, 0.6586021290469889, 0.6587716456965529, 0.6591912602141361, 0.6598421217540617, 0.6758348877645733, 0.6852618036105909, 0.6895689277253069, 0.6919681593641599, 0.6919755725864589, 0.6921682378569193, 0.692396954194511, 0.6930643815744667, 0.7043568942977065, 0.7046244213296998, 0.7123233451137512, 0.7324638069832589, 0.7365035922089458, 0.7401594099656374, 0.7497445779423089, 0.7608068948431737, 0.763636031127766, 0.765365022461588, 0.7756608693075017, 0.7767118429688159, 0.7785177314784272, 0.7800532808592554, 0.7811769483043511, 0.7883196931768356, 0.7895195286511278, 0.8125452431448076, 0.8132358543304455, 0.82288591789017, 0.8238743518062809, 0.8270272267461586, 0.8304210289087154, 0.836882001605021, 0.8397849237023427, 0.8483198102559344, 0.8494505434142184, 0.8510277346172396, 0.8547025295724471, 0.8690298936593184, 0.8702072495320672, 0.8757360451468507, 0.8759732517497741, 0.879763968630078, 0.8811386137608761, 0.8992022664899031, 0.8996494875237677, 0.902247333356571, 0.9105062274068567, 0.9106487587900303, 0.9114152040709815, 0.9162416599281321, 0.926140586219582, 0.9306175865627934, 0.9417528264699805, 0.947263263084269, 0.9550228120040343, 0.9567019757933255, 0.9575060664859049, 0.9575865727371786, 0.9677896957441876, 0.9682528371100759, 0.9704403512565288, 0.9842616046433094, 0.9860431188711184, 0.9928453562254282, 0.996006330739908]",189,3.844879455566406
"[0.0, 0.04638419950491013, 0.05799992351408734, 0.06512127748651697, 0.06527826819798799, 0.08148730611332344, 0.11342699317235005, 0.11546890838622903, 0.11821823846127777, 0.1205264058933343, 0.1221016649179908, 0.12278603685703093, 0.12419422994798757, 0.12987897096102874, 0.15616851836646828, 0.17071472460978443, 0.1764798866448385, 0.18427010767572405, 0.1915041406558884, 0.19236439932925697, 0.19276562894812233, 0.19281121485600172, 0.1934358633907992, 0.20078634886274038, 0.20533646081962142, 0.2056068637126876, 0.2104040163869373, 0.21398130849104613, 0.21547338438590752, 0.21930025395673136, 0.22227090292620333, 0.23145990410681916, 0.23380437602178272, 0.24435159206068557, 0.24831822295773354, 0.24974894725758734, 0.2515374245568933, 0.25221224163420075, 0.2567766109482572, 0.2641379918078284, 0.26738819039293904, 0.267503406094698, 0.2691653597348801, 0.2768541516237851, 0.27899802715132505, 0.2802584750258278, 0.28034996299418546, 0.28134055197009655, 0.2832470712139664, 0.2874906125765371, 0.2922223974208348, 0.2949315293714314, 0.30846915192568036, 0.3149658532123062, 0.3158339431076689, 0.32303287387062374, 0.3299942580002845, 0.33564164774000793, 0.33591446661437274, 0.3389386544390881, 0.3397491260228557, 0.35419754378355184, 0.359987263439567, 0.36282354741135425, 0.36592706454309054, 0.3684342958284439, 0.3685553573012028, 0.37107255899443525, 0.3745029401398149, 0.37514345118122694, 0.38544380052850413, 0.3918806508179391, 0.40261215733068023, 0.40324392382356566, 0.4033348934391605, 0.4058222706468245, 0.4130616396023137, 0.4263512390666032, 0.4314338183743003, 0.44969829738970946, 0.45646263372608653, 0.4583874477632056, 0.46925177052925804, 0.47181033208527023, 0.47212406633623816, 0.49113117608908985, 0.49365389933510173, 0.4968034393155786, 0.5049475816583487, 0.5128352502734297, 0.5150260307610527, 0.5210600215973675, 0.5253696118549898, 0.5272941922191029, 0.5333915938903019, 0.547771791239101, 0.5551919611131526, 0.5554472956683582, 0.5627395398995889, 0.5695748855886336, 0.5716722239523613, 0.5721823836914316, 0.5780295027385783, 0.5786011017198025, 0.5837874379230014, 0.5888144900596645, 0.5929629536522368, 0.5985506925603999, 0.5999045654298253, 0.61205921156816, 0.615627603248313, 0.6204377197817976, 0.629236632961518, 0.6356238214607978, 0.6429276782586499, 0.6440095645998691, 0.646515203218544, 0.6503248364897354, 0.6548837802280355, 0.6587164302622173, 0.6759209605242281, 0.6802187296698273, 0.6847750600984752, 0.6945567563735969, 0.7129375652849193, 0.7133877009656868, 0.7213856782912608, 0.7340239987384682, 0.747803744683207, 0.7523124346442505, 0.7571395407900328, 0.7580906226328623, 0.7720052461585661, 0.7767666512698426, 0.7823725107619095, 0.796277626312199, 0.8119364328419697, 0.8140874650798204, 0.8200669012700263, 0.8246132642308277, 0.8360787066561625, 0.8465983056850549, 0.8467591500166349, 0.8479815978425433, 0.8486511851542575, 0.8541651159130382, 0.8570757203400581, 0.8572436336150785, 0.8632196179224897, 0.8684181946424199, 0.8709868074353909, 0.8759597082201646, 0.8892758502225288, 0.8892952685256876, 0.8929596602931825, 0.8962015433032476, 0.89688764261078, 0.8978183507952548, 0.9000680619529193, 0.9090894422446434, 0.9121690013763004, 0.9138734755227157, 0.9160428678869575, 0.9221758528736467, 0.9230544016826941, 0.9270696783258097, 0.9299309388491457, 0.9382394569137233, 0.9457585989488437, 0.94723052999553, 0.9547660834830212, 0.9586563810988673, 0.9598755821505582, 0.9648553557226685, 0.9684333654691243, 0.9735244362576151, 0.9844230992337969, 0.9928538307862393, 0.9983961990532051]",179,3.836014221191406
