11,1.585952,1.5348,2.452928,2.328128,2.243744,7.372592
13,1.592512,1.513552,2.022096,1.744992,3.18056,4.45376
15,1.594912,1.409232,2.325712,2.027488,5.284848,3.78872
17,1.58872,1.662576,2.428496,2.36904,4.062944,4.03344
19,1.5968,1.600384,2.243392,1.94592,4.062368,4.744032
