root_positions,score
"[0.0, 0.1549072265625, 0.20538330078125, 0.2820281982421875, 0.342437744140625, 0.41217041015625, 0.47467041015625, 0.541259765625, 0.6158905029296875, 0.6798095703125, 0.74713134765625, 0.80755615234375, 0.961029052734375, 0.968658447265625, 0.975921630859375]",3.1569647431373595
"[0.0, 0.1549072265625, 0.20538330078125, 0.2820281982421875, 0.342437744140625, 0.41217041015625, 0.47467041015625, 0.541259765625, 0.61590576171875, 0.6798095703125, 0.74713134765625, 0.80755615234375, 0.961029052734375, 0.968658447265625, 0.975921630859375]",3.1569514870643616
"[0.0, 0.208526611328125, 0.265655517578125, 0.328277587890625, 0.3970489501953125, 0.46246337890625, 0.5269927978515625, 0.600860595703125, 0.6707000732421875, 0.72454833984375, 0.7909698486328125, 0.9915313720703125, 0.9921875, 0.9989013671875, 0.999420166015625]",3.1525822997093202
"[0.0, 0.1753692626953125, 0.2250213623046875, 0.3000335693359375, 0.3749847412109375, 0.4364776611328125, 0.5038299560546875, 0.5614166259765625, 0.6367645263671875, 0.70556640625, 0.7671051025390625, 0.8504638671875, 0.99810791015625, 0.9994354248046875, 0.9998016357421875]",3.143204724788666
"[0.0, 0.1603851318359375, 0.170501708984375, 0.1714019775390625, 0.1736297607421875, 0.331085205078125, 0.4046478271484375, 0.4735565185546875, 0.5322113037109375, 0.5984039306640625, 0.6698455810546875, 0.727935791015625, 0.8133392333984375, 0.865447998046875, 0.949249267578125]",3.13878231048584
"[0.0, 0.1603851318359375, 0.170501708984375, 0.1714019775390625, 0.1736297607421875, 0.331085205078125, 0.4046478271484375, 0.4735565185546875, 0.5322113037109375, 0.5984039306640625, 0.6698455810546875, 0.727935791015625, 0.8133392333984375, 0.865447998046875, 0.949249267578125]",3.13878231048584
"[0.0, 0.1603851318359375, 0.170501708984375, 0.1714019775390625, 0.1736297607421875, 0.331085205078125, 0.4046478271484375, 0.4735565185546875, 0.5322113037109375, 0.5984039306640625, 0.6698455810546875, 0.727935791015625, 0.8133392333984375, 0.865447998046875, 0.949249267578125]",3.13878231048584
"[0.0, 0.2028045654296875, 0.26971435546875, 0.32818603515625, 0.394256591796875, 0.464080810546875, 0.5270233154296875, 0.592498779296875, 0.664886474609375, 0.7233123779296875, 0.7939300537109375, 0.993316650390625, 0.99444580078125, 0.9935302734375, 0.9986724853515625]",3.136058270931244
"[0.0, 0.2067718505859375, 0.2517547607421875, 0.33013916015625, 0.390716552734375, 0.4585418701171875, 0.526611328125, 0.590362548828125, 0.6619110107421875, 0.7291412353515625, 0.77734375, 0.9788970947265625, 0.9879302978515625, 0.995147705078125, 0.9956817626953125]",3.130686569213867
"[0.0, 0.2067718505859375, 0.2517547607421875, 0.33013916015625, 0.390716552734375, 0.4585418701171875, 0.526611328125, 0.590362548828125, 0.6619110107421875, 0.7291412353515625, 0.77734375, 0.9788970947265625, 0.9879302978515625, 0.995147705078125, 0.9956817626953125]",3.130686569213867
