11,1.5862399999999999,1.5298559999999999,2.443904,2.314368,3.02208,3.1285119999999997
13,1.572352,1.515136,2.0090879999999998,1.73376,3.11232,3.09728
15,1.560512,1.407424,2.32992,2.0317439999999998,3.11936,3.111488
17,1.5888,1.655872,2.420032,2.355328,3.1040639999999997,3.0995839999999997
19,1.555264,1.5950719999999998,2.2355199999999997,1.950656,3.11712,3.1200639999999997
