0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10011110101000,11010010010100,100100000110011,101011110101010,110100110000100,111100110000100,1000101010010000,1001110110101011,1010111000001000,1011111101000100,1100111010111100,1111011000000110,1111011111111010,1111100111010110
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10110011100101,11100110011011,100110011001111,101111111111111,110111110111101,1000000011111011,1000111110111001,1010001100000011,1011010010100000,1100010001100001,1101100110111000,1111111110000100,1111111111011011,1111111111110011
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,10100100001111,10101110100110,10101111100001,10110001110011,101010011000010,110011110010111,111100100111011,1000100000111111,1001100100110001,1010101101111011,1011101001011010,1101000000110111,1101110110001110,1111001100000010
0,11001101100011,11010001011010,11010011000010,11010100001101,11100101010000,110101111010000,111100000111101,1000100111001111,1001110011111011,1010101111100001,1011110111011010,1100111111010010,1101110111011111,1111001001111110
0,11001101100011,11010001011010,11010011000010,11010100001101,11100101010000,110101111010000,111100000111101,1000100111001111,1001110011111011,1010101111100001,1011110111011010,1100111111010010,1101110111011111,1111001001111110
