0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
0,10000001001010,10010011000010,11010001110100,11101110000011,101011000000111,101101000101101,110101000110110,111010000110101,1000010101000101,1001000101110001,1001101010100100,1010101010011000,1100010110011100,1100101111100100,1101101001101001,1110001000011001,1110100011001010,1110100110110110,1110110100010000
